tx	gene_id	USA500_NRS385_Biofilm_10h_1	USA500_NRS385_Biofilm_10h_2	USA500_NRS385_Biofilm_10h_3	USA500_NRS385_Biofilm_10h_4	USA500_NRS385_Biofilm_24h_1	USA500_NRS385_Biofilm_24h_2	USA500_NRS385_Biofilm_24h_3	USA500_NRS385_Biofilm_24h_4	USA500_NRS385_Biofilm_24h_5	USA500_NRS385_Biofilm_24h_6	USA500_NRS385_Biofilm_24h_7	USA500_NRS385_Biofilm_24h_8	USA500_NRS385_Biofilm_5h_1	USA500_NRS385_Biofilm_5h_2	USA500_NRS385_Biofilm_5h_3	USA500_NRS385_Biofilm_5h_4	USA500_NRS385_Planktonic_10h_1	USA500_NRS385_Planktonic_10h_2	USA500_NRS385_Planktonic_10h_3	USA500_NRS385_Planktonic_10h_4	USA500_NRS385_Planktonic_24h_1	USA500_NRS385_Planktonic_24h_2	USA500_NRS385_Planktonic_24h_3	USA500_NRS385_Planktonic_24h_4	USA500_NRS385_Planktonic_24h_5	USA500_NRS385_Planktonic_24h_6	USA500_NRS385_Planktonic_24h_7	USA500_NRS385_Planktonic_24h_8	USA500_NRS385_Planktonic_5h_1	USA500_NRS385_Planktonic_5h_2	USA500_NRS385_Planktonic_5h_3	USA500_NRS385_Planktonic_5h_4
unassigned_transcript_2266	SAUSA300_RS11525	279.106	278.859	279.71	278.046	281.806	281.555	281.159	281.681	281.672	281.886	281.855	281.506	279.379	279.153	279.954	279.538	278.794	279.475	277.778	278.681	280.48	280.136	279.822	280.033	280.145	280.822	280.089	279.793	244.249	244.738	243.919	243.36
unassigned_transcript_2267	SAUSA300_RS11530	249.304	249.039	249.872	248.237	252.128	251.84	251.509	252.024	252.042	252.22	252.185	251.874	249.684	249.418	250.205	249.817	249.061	249.674	248.072	248.925	250.859	250.504	250.21	250.414	250.519	251.138	250.498	250.188	215.69	216.077	215.434	214.943
unassigned_transcript_2268	SAUSA300_RS11535	1208.98	1208.757	1209.627	1207.919	1211.554	1211.255	1210.836	1211.42	1211.443	1211.594	1211.571	1211.138	1209.151	1208.922	1209.766	1209.319	1208.617	1209.356	1207.583	1208.549	1210.224	1209.802	1209.499	1209.725	1209.825	1210.523	1209.757	1209.461	1172.827	1173.454	1172.378	1171.747
unassigned_transcript_2269	SAUSA300_RS11540	80.523	80.426	80.705	80.165	84.211	83.881	83.917	84.023	84.204	84.322	84.011	84.067	79.587	79.315	79.753	79.479	81.145	81.328	80.764	81.026	82.534	82.37	82.214	82.298	82.485	82.521	82.371	82.394	64.983	65.2	65.152	65.054
unassigned_transcript_2270	SAUSA300_RS11545	773.98	773.757	774.627	772.919	776.554	776.255	775.836	776.42	776.443	776.594	776.571	776.138	774.151	773.922	774.766	774.319	773.617	774.356	772.583	773.549	775.224	774.802	774.499	774.725	774.825	775.523	774.757	774.461	737.827	738.454	737.378	736.747
unassigned_transcript_2271	SAUSA300_RS11550	500.98	500.757	501.627	499.919	503.554	503.255	502.836	503.42	503.443	503.594	503.571	503.138	501.151	500.922	501.766	501.319	500.617	501.356	499.583	500.549	502.224	501.802	501.499	501.725	501.825	502.523	501.757	501.461	464.827	465.454	464.378	463.747
unassigned_transcript_2272	SAUSA300_RS11555	158.979	158.675	159.308	158.18	162.473	162.146	162	162.474	162.515	162.668	162.538	162.262	159.347	159.1	159.679	159.325	159.081	159.504	158.384	158.877	161.318	161.025	160.674	160.996	161.05	161.433	160.976	160.785	132.505	132.6	132.242	132.119
unassigned_transcript_2273	SAUSA300_RS11560	815.98	815.757	816.627	814.919	818.554	818.255	817.836	818.42	818.443	818.594	818.571	818.138	816.151	815.922	816.766	816.319	815.617	816.356	814.583	815.549	817.224	816.802	816.499	816.725	816.825	817.523	816.757	816.461	779.827	780.454	779.378	778.747
unassigned_transcript_2274	SAUSA300_RS11565	926.98	926.757	927.627	925.919	929.554	929.255	928.836	929.42	929.443	929.594	929.571	929.138	927.151	926.922	927.766	927.319	926.617	927.356	925.583	926.549	928.224	927.802	927.499	927.725	927.825	928.523	927.757	927.461	890.827	891.454	890.378	889.747
unassigned_transcript_2275	SAUSA300_RS11570	11.696	11.67	11.716	11.554	11.502	11.317	11.386	11.325	11.461	11.458	11.474	11.425	11.032	10.917	11.004	10.988	10.737	10.872	10.829	10.832	10.732	10.802	10.694	10.711	10.903	10.799	10.768	10.848	9.154	9.412	9.448	9.1
unassigned_transcript_2276	SAUSA300_RS15820	319.002	318.772	319.638	317.935	321.605	321.321	320.882	321.476	321.488	321.647	321.622	321.201	319.188	318.965	319.791	319.35	318.643	319.386	317.608	318.569	320.272	319.872	319.565	319.775	319.898	320.587	319.814	319.516	283.123	283.681	282.693	282.114
unassigned_transcript_2277	SAUSA300_RS11580	971.98	971.757	972.627	970.919	974.554	974.255	973.836	974.42	974.443	974.594	974.571	974.138	972.151	971.922	972.766	972.319	971.617	972.356	970.583	971.549	973.224	972.802	972.499	972.725	972.825	973.523	972.757	972.461	935.827	936.454	935.378	934.747
unassigned_transcript_2278	SAUSA300_RS11585	9.351	9.285	9.373	9.381	9.091	8.784	8.958	8.831	9.11	8.973	8.982	8.942	9.672	9.507	9.785	9.476	8.681	8.901	8.811	8.921	8.928	9.059	8.87	8.828	9.306	8.758	8.987	8.894	7.893	8.455	8.136	8.117
unassigned_transcript_2279	SAUSA300_RS11590	692.98	692.757	693.627	691.919	695.554	695.255	694.836	695.42	695.443	695.594	695.571	695.138	693.151	692.922	693.766	693.319	692.617	693.356	691.583	692.549	694.224	693.802	693.499	693.725	693.825	694.523	693.757	693.461	656.827	657.454	656.378	655.747
unassigned_transcript_2280	SAUSA300_RS11595	617.98	617.757	618.627	616.919	620.554	620.255	619.836	620.42	620.443	620.594	620.571	620.138	618.151	617.922	618.766	618.319	617.617	618.356	616.583	617.549	619.224	618.802	618.499	618.725	618.825	619.523	618.757	618.461	581.827	582.454	581.378	580.747
unassigned_transcript_2281	SAUSA300_RS11600	1640.98	1640.757	1641.627	1639.919	1643.554	1643.255	1642.836	1643.42	1643.443	1643.594	1643.571	1643.138	1641.151	1640.922	1641.766	1641.319	1640.617	1641.356	1639.583	1640.549	1642.224	1641.802	1641.499	1641.725	1641.825	1642.523	1641.757	1641.461	1604.827	1605.454	1604.378	1603.747
unassigned_transcript_2282	SAUSA300_RS11605	1373.98	1373.757	1374.627	1372.919	1376.554	1376.255	1375.836	1376.42	1376.443	1376.594	1376.571	1376.138	1374.151	1373.922	1374.766	1374.319	1373.617	1374.356	1372.583	1373.549	1375.224	1374.802	1374.499	1374.725	1374.825	1375.523	1374.757	1374.461	1337.827	1338.454	1337.378	1336.747
unassigned_transcript_2283	SAUSA300_RS11610	1967.98	1967.757	1968.627	1966.919	1970.554	1970.255	1969.836	1970.42	1970.443	1970.594	1970.571	1970.138	1968.151	1967.922	1968.766	1968.319	1967.617	1968.356	1966.583	1967.549	1969.224	1968.802	1968.499	1968.725	1968.825	1969.523	1968.757	1968.461	1931.827	1932.454	1931.378	1930.747
unassigned_transcript_2284	SAUSA300_RS11615	270.143	269.886	270.744	269.086	272.88	272.62	272.236	272.766	272.762	272.958	272.936	272.594	270.462	270.22	271.026	270.589	269.855	270.527	268.833	269.738	271.557	271.206	270.923	271.118	271.24	271.897	271.193	270.899	235.61	236.073	235.301	234.752
unassigned_transcript_2285	SAUSA300_RS11620	941.98	941.757	942.627	940.919	944.554	944.255	943.836	944.42	944.443	944.594	944.571	944.138	942.151	941.922	942.766	942.319	941.617	942.356	940.583	941.549	943.224	942.802	942.499	942.725	942.825	943.523	942.757	942.461	905.827	906.454	905.378	904.747
unassigned_transcript_2286	SAUSA300_RS11625	7271.98	7271.757	7272.627	7270.919	7274.554	7274.255	7273.836	7274.42	7274.443	7274.594	7274.571	7274.138	7272.151	7271.922	7272.766	7272.319	7271.617	7272.356	7270.583	7271.549	7273.224	7272.802	7272.499	7272.725	7272.825	7273.523	7272.757	7272.461	7235.827	7236.454	7235.378	7234.747
unassigned_transcript_2287	SAUSA300_RS11630	1190.98	1190.757	1191.627	1189.919	1193.554	1193.255	1192.836	1193.42	1193.443	1193.594	1193.571	1193.138	1191.151	1190.922	1191.766	1191.319	1190.617	1191.356	1189.583	1190.549	1192.224	1191.802	1191.499	1191.725	1191.825	1192.523	1191.757	1191.461	1154.827	1155.454	1154.378	1153.747
unassigned_transcript_2288	SAUSA300_RS11635	767.98	767.757	768.627	766.919	770.554	770.255	769.836	770.42	770.443	770.594	770.571	770.138	768.151	767.922	768.766	768.319	767.617	768.356	766.583	767.549	769.224	768.802	768.499	768.725	768.825	769.523	768.757	768.461	731.827	732.454	731.378	730.747
unassigned_transcript_2289	SAUSA300_RS11640	644.98	644.757	645.627	643.919	647.554	647.255	646.836	647.42	647.443	647.594	647.571	647.138	645.151	644.922	645.766	645.319	644.617	645.356	643.583	644.549	646.224	645.802	645.499	645.725	645.825	646.523	645.757	645.461	608.827	609.454	608.378	607.747
unassigned_transcript_2290	SAUSA300_RS11645	743.98	743.757	744.627	742.919	746.554	746.255	745.836	746.42	746.443	746.594	746.571	746.138	744.151	743.922	744.766	744.319	743.617	744.356	742.583	743.549	745.224	744.802	744.499	744.725	744.825	745.523	744.757	744.461	707.827	708.454	707.378	706.747
unassigned_transcript_2291	SAUSA300_RS11650	1154.98	1154.757	1155.627	1153.919	1157.554	1157.255	1156.836	1157.42	1157.443	1157.594	1157.571	1157.138	1155.151	1154.922	1155.766	1155.319	1154.617	1155.356	1153.583	1154.549	1156.224	1155.802	1155.499	1155.725	1155.825	1156.523	1155.757	1155.461	1118.827	1119.454	1118.378	1117.747
unassigned_transcript_2292	SAUSA300_RS15540	11.696	11.67	11.716	11.554	11.502	11.317	11.386	11.325	11.461	11.458	11.474	11.425	11.032	10.917	11.004	10.988	10.737	10.872	10.829	10.832	10.732	10.802	10.694	10.711	10.903	10.799	10.768	10.848	9.154	9.412	9.448	9.1
unassigned_transcript_2293	SAUSA300_RS11655	6.918	7.047	6.985	6.817	9.264	8.289	8.32	8.05	8.849	8.245	8.405	8.031	8.123	7.773	7.955	8.022	6.702	7.103	7.439	7.149	7.406	7.133	7.551	7.157	7.761	7.626	7.672	6.924	6.31	7.543	6.72	5.817
unassigned_transcript_2294	SAUSA300_RS11660	7.094	7.025	7.159	7.025	9.135	8.127	8.171	7.758	8.594	8.155	8.134	7.82	8.189	8.111	8.332	8.211	6.882	7.26	7.48	7.005	7.339	7.218	7.638	7.208	7.692	7.436	7.721	6.986	6.444	7.345	6.543	6.352
unassigned_transcript_2295	SAUSA300_RS11665	8.158	8.096	8.089	8.116	8.469	8.154	8.164	7.927	8.457	8.273	8.028	8.083	8.784	8.755	8.956	8.652	7.569	7.92	7.761	7.815	8.103	8.101	7.909	7.936	8.569	7.923	8.135	7.743	7.151	8.038	7.07	7.235
unassigned_transcript_2296	SAUSA300_RS11670	7.176	7.094	7.246	7.094	8.915	8.04	8.07	7.598	8.431	8.087	7.997	7.743	8.129	8.236	8.407	8.3	7.014	7.354	7.506	6.993	7.314	7.286	7.659	7.221	7.707	7.365	7.753	7.052	6.432	7.284	6.521	6.59
unassigned_transcript_2297	SAUSA300_RS11675	6.824	7.002	6.871	6.713	9.156	8.329	8.331	8.062	8.867	8.264	8.439	8.022	7.983	7.635	7.739	7.919	6.666	7.001	7.384	7.23	7.348	7.075	7.488	7.138	7.754	7.687	7.602	6.872	6.186	7.576	6.873	5.543
unassigned_transcript_2298	SAUSA300_RS11680	7.094	7.025	7.159	7.025	9.135	8.127	8.171	7.758	8.594	8.155	8.134	7.82	8.189	8.111	8.332	8.211	6.882	7.26	7.48	7.005	7.339	7.218	7.638	7.208	7.692	7.436	7.721	6.986	6.444	7.345	6.543	6.352
unassigned_transcript_2299	SAUSA300_RS11685	14.352	14.336	14.363	14.285	14.185	14.064	14.092	14.076	14.197	14.161	14.148	14.122	12.959	12.833	12.976	12.901	13.408	13.498	13.338	13.419	13.309	13.258	13.298	13.261	13.346	13.33	13.135	13.394	10.888	10.974	11.06	10.966
unassigned_transcript_2300	SAUSA300_RS11690	2757.98	2757.757	2758.627	2756.919	2760.554	2760.255	2759.836	2760.42	2760.443	2760.594	2760.571	2760.138	2758.151	2757.922	2758.766	2758.319	2757.617	2758.356	2756.583	2757.549	2759.224	2758.802	2758.499	2758.725	2758.825	2759.523	2758.757	2758.461	2721.827	2722.454	2721.378	2720.747
unassigned_transcript_2301	SAUSA300_RS11695	1386.98	1386.757	1387.627	1385.919	1389.554	1389.255	1388.836	1389.42	1389.443	1389.594	1389.571	1389.138	1387.151	1386.922	1387.766	1387.319	1386.617	1387.356	1385.583	1386.549	1388.224	1387.802	1387.499	1387.725	1387.825	1388.523	1387.757	1387.461	1350.827	1351.454	1350.378	1349.747
unassigned_transcript_2302	SAUSA300_RS11700	48.624	48.417	48.645	48.315	50.889	50.728	50.721	50.845	50.926	51.009	50.767	50.9	46.653	46.458	46.757	46.542	48.971	49.152	48.731	49.023	49.382	49.239	49.263	49.245	49.358	49.472	49.298	49.417	38.539	38.714	38.644	38.644
unassigned_transcript_2303	SAUSA300_RS11705	899.98	899.757	900.627	898.919	902.554	902.255	901.836	902.42	902.443	902.594	902.571	902.138	900.151	899.922	900.766	900.319	899.617	900.356	898.583	899.549	901.224	900.802	900.499	900.725	900.825	901.523	900.757	900.461	863.827	864.454	863.378	862.747
unassigned_transcript_2304	SAUSA300_RS11710	1277.98	1277.757	1278.627	1276.919	1280.554	1280.255	1279.836	1280.42	1280.443	1280.594	1280.571	1280.138	1278.151	1277.922	1278.766	1278.319	1277.617	1278.356	1276.583	1277.549	1279.224	1278.802	1278.499	1278.725	1278.825	1279.523	1278.757	1278.461	1241.827	1242.454	1241.378	1240.747
unassigned_transcript_2305	SAUSA300_RS11715	309.014	308.795	309.648	307.954	311.641	311.371	310.937	311.52	311.519	311.702	311.651	311.252	309.225	309.007	309.829	309.376	308.67	309.395	307.64	308.586	310.307	309.932	309.605	309.827	309.936	310.626	309.86	309.558	273.362	273.875	272.942	272.364
unassigned_transcript_2306	SAUSA300_RS11720	1178.98	1178.757	1179.627	1177.919	1181.554	1181.255	1180.836	1181.42	1181.443	1181.594	1181.571	1181.138	1179.151	1178.922	1179.766	1179.319	1178.617	1179.356	1177.583	1178.549	1180.224	1179.802	1179.499	1179.725	1179.825	1180.523	1179.757	1179.461	1142.827	1143.454	1142.378	1141.747
unassigned_transcript_2307	SAUSA300_RS11725	518.98	518.757	519.627	517.919	521.554	521.255	520.836	521.42	521.443	521.594	521.571	521.138	519.151	518.922	519.766	519.319	518.617	519.356	517.583	518.549	520.224	519.802	519.499	519.725	519.825	520.523	519.757	519.461	482.827	483.454	482.378	481.747
unassigned_transcript_2308	SAUSA300_RS11730	1022.98	1022.757	1023.627	1021.919	1025.554	1025.255	1024.836	1025.42	1025.443	1025.594	1025.571	1025.138	1023.151	1022.922	1023.766	1023.319	1022.617	1023.356	1021.583	1022.549	1024.224	1023.802	1023.499	1023.725	1023.825	1024.523	1023.757	1023.461	986.827	987.454	986.378	985.747
unassigned_transcript_2309	SAUSA300_RS11735	350.98	350.757	351.627	349.919	353.554	353.255	352.836	353.42	353.443	353.594	353.571	353.138	351.151	350.922	351.766	351.319	350.617	351.356	349.583	350.549	352.224	351.802	351.499	351.725	351.825	352.523	351.757	351.461	314.827	315.454	314.378	313.747
unassigned_transcript_2310	SAUSA300_RS11740	105.033	104.852	105.24	104.6	108.978	108.647	108.686	108.826	109.017	109.155	108.873	108.859	104.697	104.43	104.868	104.6	105.486	105.787	104.975	105.363	107.39	107.266	107.058	107.109	107.27	107.43	107.203	107.084	85.694	85.739	85.619	85.496
unassigned_transcript_2311	SAUSA300_RS11745	1205.98	1205.757	1206.627	1204.919	1208.554	1208.255	1207.836	1208.42	1208.443	1208.594	1208.571	1208.138	1206.151	1205.922	1206.766	1206.319	1205.617	1206.356	1204.583	1205.549	1207.224	1206.802	1206.499	1206.725	1206.825	1207.523	1206.757	1206.461	1169.827	1170.454	1169.378	1168.747
unassigned_transcript_2312	SAUSA300_RS11750	803.98	803.757	804.627	802.919	806.554	806.255	805.836	806.42	806.443	806.594	806.571	806.138	804.151	803.922	804.766	804.319	803.617	804.356	802.583	803.549	805.224	804.802	804.499	804.725	804.825	805.523	804.757	804.461	767.827	768.454	767.378	766.747
unassigned_transcript_2313	SAUSA300_RS11755	866.98	866.757	867.627	865.919	869.554	869.255	868.836	869.42	869.443	869.594	869.571	869.138	867.151	866.922	867.766	867.319	866.617	867.356	865.583	866.549	868.224	867.802	867.499	867.725	867.825	868.523	867.757	867.461	830.827	831.454	830.378	829.747
unassigned_transcript_2314	SAUSA300_RS11760	818.98	818.757	819.627	817.919	821.554	821.255	820.836	821.42	821.443	821.594	821.571	821.138	819.151	818.922	819.766	819.319	818.617	819.356	817.583	818.549	820.224	819.802	819.499	819.725	819.825	820.523	819.757	819.461	782.827	783.454	782.378	781.747
unassigned_transcript_2315	SAUSA300_RS11765	17.823	17.863	17.956	17.842	17.832	17.679	17.69	17.773	17.864	17.808	17.697	17.772	15.99	15.91	15.972	15.914	16.979	17.143	17.006	17.117	16.936	16.914	16.892	16.8	16.997	16.989	16.749	16.948	13.436	13.457	13.455	13.47
unassigned_transcript_2316	SAUSA300_RS11770	905.98	905.757	906.627	904.919	908.554	908.255	907.836	908.42	908.443	908.594	908.571	908.138	906.151	905.922	906.766	906.319	905.617	906.356	904.583	905.549	907.224	906.802	906.499	906.725	906.825	907.523	906.757	906.461	869.827	870.454	869.378	868.747
unassigned_transcript_2317	SAUSA300_RS11775	1592.98	1592.757	1593.627	1591.919	1595.554	1595.255	1594.836	1595.42	1595.443	1595.594	1595.571	1595.138	1593.151	1592.922	1593.766	1593.319	1592.617	1593.356	1591.583	1592.549	1594.224	1593.802	1593.499	1593.725	1593.825	1594.523	1593.757	1593.461	1556.827	1557.454	1556.378	1555.747
unassigned_transcript_2318	SAUSA300_RS11780	1028.98	1028.757	1029.627	1027.919	1031.554	1031.255	1030.836	1031.42	1031.443	1031.594	1031.571	1031.138	1029.151	1028.922	1029.766	1029.319	1028.617	1029.356	1027.583	1028.549	1030.224	1029.802	1029.499	1029.725	1029.825	1030.523	1029.757	1029.461	992.827	993.454	992.378	991.747
unassigned_transcript_2319	SAUSA300_RS11785	1811.98	1811.757	1812.627	1810.919	1814.554	1814.255	1813.836	1814.42	1814.443	1814.594	1814.571	1814.138	1812.151	1811.922	1812.766	1812.319	1811.617	1812.356	1810.583	1811.549	1813.224	1812.802	1812.499	1812.725	1812.825	1813.523	1812.757	1812.461	1775.827	1776.454	1775.378	1774.747
unassigned_transcript_2320	SAUSA300_RS15545	1459.98	1459.757	1460.627	1458.919	1462.554	1462.255	1461.836	1462.42	1462.443	1462.594	1462.571	1462.138	1460.151	1459.922	1460.766	1460.319	1459.617	1460.356	1458.583	1459.549	1461.224	1460.802	1460.499	1460.725	1460.825	1461.523	1460.757	1460.461	1423.827	1424.454	1423.378	1422.747
unassigned_transcript_2321	SAUSA300_RS11805	344.98	344.757	345.627	343.919	347.554	347.255	346.836	347.42	347.443	347.594	347.571	347.138	345.151	344.922	345.766	345.319	344.617	345.356	343.583	344.549	346.224	345.802	345.499	345.725	345.825	346.523	345.757	345.461	308.827	309.454	308.378	307.747
unassigned_transcript_2322	SAUSA300_RS11810	87.659	87.54	87.843	87.293	91.492	91.144	91.192	91.298	91.488	91.602	91.354	91.336	86.937	86.631	87.106	86.822	88.21	88.436	87.782	88.117	89.796	89.624	89.5	89.538	89.735	89.789	89.646	89.615	70.949	71.12	71.067	70.935
unassigned_transcript_2323	SAUSA300_RS11815	371.98	371.757	372.627	370.919	374.554	374.255	373.836	374.42	374.443	374.594	374.571	374.138	372.151	371.922	372.766	372.319	371.617	372.356	370.583	371.549	373.224	372.802	372.499	372.725	372.825	373.523	372.757	372.461	335.827	336.454	335.378	334.747
unassigned_transcript_2324	SAUSA300_RS11820	1397.98	1397.757	1398.627	1396.919	1400.554	1400.255	1399.836	1400.42	1400.443	1400.594	1400.571	1400.138	1398.151	1397.922	1398.766	1398.319	1397.617	1398.356	1396.583	1397.549	1399.224	1398.802	1398.499	1398.725	1398.825	1399.523	1398.757	1398.461	1361.827	1362.454	1361.378	1360.747
unassigned_transcript_2325	SAUSA300_RS11825	836.98	836.757	837.627	835.919	839.554	839.255	838.836	839.42	839.443	839.594	839.571	839.138	837.151	836.922	837.766	837.319	836.617	837.356	835.583	836.549	838.224	837.802	837.499	837.725	837.825	838.523	837.757	837.461	800.827	801.454	800.378	799.747
unassigned_transcript_2326	SAUSA300_RS11830	836.98	836.757	837.627	835.919	839.554	839.255	838.836	839.42	839.443	839.594	839.571	839.138	837.151	836.922	837.766	837.319	836.617	837.356	835.583	836.549	838.224	837.802	837.499	837.725	837.825	838.523	837.757	837.461	800.827	801.454	800.378	799.747
unassigned_transcript_2327	SAUSA300_RS11835	704.98	704.757	705.627	703.919	707.554	707.255	706.836	707.42	707.443	707.594	707.571	707.138	705.151	704.922	705.766	705.319	704.617	705.356	703.583	704.549	706.224	705.802	705.499	705.725	705.825	706.523	705.757	705.461	668.827	669.454	668.378	667.747
unassigned_transcript_2328	SAUSA300_RS11840	1247.98	1247.757	1248.627	1246.919	1250.554	1250.255	1249.836	1250.42	1250.443	1250.594	1250.571	1250.138	1248.151	1247.922	1248.766	1248.319	1247.617	1248.356	1246.583	1247.549	1249.224	1248.802	1248.499	1248.725	1248.825	1249.523	1248.757	1248.461	1211.827	1212.454	1211.378	1210.747
unassigned_transcript_2329	SAUSA300_RS11845	1547.98	1547.757	1548.627	1546.919	1550.554	1550.255	1549.836	1550.42	1550.443	1550.594	1550.571	1550.138	1548.151	1547.922	1548.766	1548.319	1547.617	1548.356	1546.583	1547.549	1549.224	1548.802	1548.499	1548.725	1548.825	1549.523	1548.757	1548.461	1511.827	1512.454	1511.378	1510.747
unassigned_transcript_2330	SAUSA300_RS11850	150.576	150.28	150.913	149.829	154.167	153.848	153.733	154.165	154.231	154.374	154.225	153.972	150.887	150.642	151.189	150.838	150.695	151.113	150.009	150.523	152.984	152.706	152.422	152.643	152.742	153.063	152.644	152.493	125.116	125.176	124.835	124.728
unassigned_transcript_2331	SAUSA300_RS11855	815.98	815.757	816.627	814.919	818.554	818.255	817.836	818.42	818.443	818.594	818.571	818.138	816.151	815.922	816.766	816.319	815.617	816.356	814.583	815.549	817.224	816.802	816.499	816.725	816.825	817.523	816.757	816.461	779.827	780.454	779.378	778.747
unassigned_transcript_2332	SAUSA300_RS11860	767.98	767.757	768.627	766.919	770.554	770.255	769.836	770.42	770.443	770.594	770.571	770.138	768.151	767.922	768.766	768.319	767.617	768.356	766.583	767.549	769.224	768.802	768.499	768.725	768.825	769.523	768.757	768.461	731.827	732.454	731.378	730.747
unassigned_transcript_2333	SAUSA300_RS15895	350.98	350.757	351.627	349.919	353.554	353.255	352.836	353.42	353.443	353.594	353.571	353.138	351.151	350.922	351.766	351.319	350.617	351.356	349.583	350.549	352.224	351.802	351.499	351.725	351.825	352.523	351.757	351.461	314.827	315.454	314.378	313.747
