tx	gene_id	N052611_albuterol_dexamethasone	N052611_albuterol	N052611_dexamethasone	N052611_untreated	N061011_albuterol_dexamethasone	N061011_albuterol	N061011_dexamethasone	N061011_untreated	N080611_albuterol_dexamethasone	N080611_albuterol	N080611_dexamethasone	N080611_untreated	N61311_albuterol_dexamethasone	N61311_albuterol	N61311_dexamethasone	N61311_untreated
NM_152361.1	EID2B	1710.131	1712.735	1710.468	1702.313	1710.115	1698.938	1711.406	1709.816	1709.927	1709.368	1709.185	1700.681	1705.397	1689.871	1707.23	1710.141
NM_153232.3	EID2	1238.131	1240.735	1238.468	1230.313	1238.115	1226.938	1239.406	1237.816	1237.927	1237.368	1237.185	1228.681	1233.397	1217.871	1235.23	1238.141
NM_013268.2	LGALS13	440.257	442.846	440.564	432.446	440.222	429.184	441.513	439.93	440.111	439.508	439.302	430.813	435.635	420.708	437.496	440.393
NR_026870.1	LOC100129935	1676.131	1678.735	1676.468	1668.313	1676.115	1664.938	1677.406	1675.816	1675.927	1675.368	1675.185	1666.681	1671.397	1655.871	1673.23	1676.141
XR_078547.1	LOC100289395	216.422	218.558	216.586	209.598	215.602	206.716	217.063	216.035	216.6	215.614	215.282	207.394	212.96	201.811	214.625	217.127
XM_086001.8	LOC148003	422.29	424.862	422.587	414.481	422.23	411.224	423.529	421.947	422.127	421.53	421.327	412.83	417.685	402.872	419.549	422.435
XM_001721341.1	LOC148003	491.215	493.809	491.536	483.4	491.194	480.089	492.48	490.895	491.044	490.471	490.267	481.788	486.543	471.401	488.414	491.336
NM_207646.2	LOC400696	2429.131	2431.735	2429.468	2421.313	2429.115	2417.938	2430.406	2428.816	2428.927	2428.368	2428.185	2419.681	2424.397	2408.871	2426.23	2429.141
NM_203471.1	LGALS14	928.131	930.735	928.468	920.313	928.115	916.938	929.406	927.816	927.927	927.368	927.185	918.681	923.397	907.871	925.23	928.141
NM_020129.2	LGALS14	623.173	625.783	623.509	615.357	623.176	612.008	624.462	622.864	622.988	622.433	622.235	613.752	618.474	603.024	620.322	623.233
NM_001828.4	CLC	475.221	477.819	475.544	467.412	475.205	464.111	476.486	474.908	475.057	474.479	474.275	465.795	470.574	455.489	472.43	475.348
NM_001143832.1	LEUTX	517.204	519.802	517.529	509.384	517.189	506.056	518.474	516.89	517.025	516.457	516.255	507.779	512.515	497.277	514.387	517.298
NM_006483.1	DYRK1B	2260.131	2262.735	2260.468	2252.313	2260.115	2248.938	2261.406	2259.816	2259.927	2259.368	2259.185	2250.681	2255.397	2239.871	2257.23	2260.141
NM_006484.1	DYRK1B	2296.131	2298.735	2296.468	2288.313	2296.115	2284.938	2297.406	2295.816	2295.927	2295.368	2295.185	2286.681	2291.397	2275.871	2293.23	2296.141
NM_004714.1	DYRK1B	2380.131	2382.735	2380.468	2372.313	2380.115	2368.938	2381.406	2379.816	2379.927	2379.368	2379.185	2370.681	2375.397	2359.871	2377.23	2380.141
NM_001436.3	FBL	1010.131	1012.735	1010.468	1002.313	1010.115	998.938	1011.406	1009.816	1009.927	1009.368	1009.185	1000.681	1005.397	989.871	1007.23	1010.141
NM_003890.2	FCGBP	16235.131	16237.735	16235.468	16227.313	16235.115	16223.938	16236.406	16234.816	16234.927	16234.368	16234.185	16225.681	16230.397	16214.871	16232.23	16235.141
XM_002343681.1	LOC100289588	850.131	852.735	850.468	842.313	850.115	838.938	851.406	849.816	849.927	849.368	849.185	840.681	845.397	829.871	847.23	850.141
NM_006503.2	PSMC4	1280.131	1282.735	1280.468	1272.313	1280.115	1268.938	1281.406	1279.816	1279.927	1279.368	1279.185	1270.681	1275.397	1259.871	1277.23	1280.141
NM_153001.1	PSMC4	1187.131	1189.735	1187.468	1179.313	1187.115	1175.938	1188.406	1186.816	1186.927	1186.368	1186.185	1177.681	1182.397	1166.871	1184.23	1187.141
NM_178544.3	ZNF546	4438.131	4440.735	4438.468	4430.313	4438.115	4426.938	4439.406	4437.816	4437.927	4437.368	4437.185	4428.681	4433.397	4417.871	4435.23	4438.141
NM_001005851.1	ZNF780B	2347.131	2349.735	2347.468	2339.313	2347.115	2335.938	2348.406	2346.816	2346.927	2346.368	2346.185	2337.681	2342.397	2326.871	2344.23	2347.141
NM_001142579.1	ZNF780A	4095.131	4097.735	4095.468	4087.313	4095.115	4083.938	4096.406	4094.816	4094.927	4094.368	4094.185	4085.681	4090.397	4074.871	4092.23	4095.141
NM_001010880.2	ZNF780A	3520.131	3522.735	3520.468	3512.313	3520.115	3508.938	3521.406	3519.816	3519.927	3519.368	3519.185	3510.681	3515.397	3499.871	3517.23	3520.141
NM_001142578.1	ZNF780A	3443.131	3445.735	3443.468	3435.313	3443.115	3431.938	3444.406	3442.816	3442.927	3442.368	3442.185	3433.681	3438.397	3422.871	3440.23	3443.141
NM_001142577.1	ZNF780A	3446.131	3448.735	3446.468	3438.313	3446.115	3434.938	3447.406	3445.816	3445.927	3445.368	3445.185	3436.681	3441.397	3425.871	3443.23	3446.141
NM_002446.3	MAP3K10	3281.131	3283.735	3281.468	3273.313	3281.115	3269.938	3282.406	3280.816	3280.927	3280.368	3280.185	3271.681	3276.397	3260.871	3278.23	3281.141
XM_002343682.1	LOC100289661	2051.131	2053.735	2051.468	2043.313	2051.115	2039.938	2052.406	2050.816	2050.927	2050.368	2050.185	2041.681	2046.397	2030.871	2048.23	2051.141
NM_152479.5	TTC9B	688.167	690.772	688.505	680.346	688.171	676.989	689.453	687.855	687.971	687.415	687.218	678.736	683.454	667.972	685.297	688.208
NM_024877.2	CNTD2	1635.131	1637.735	1635.468	1627.313	1635.115	1623.938	1636.406	1634.816	1634.927	1634.368	1634.185	1625.681	1630.397	1614.871	1632.23	1635.141
NM_001144029.1	CNTD2	972.131	974.735	972.468	964.313	972.115	960.938	973.406	971.816	971.927	971.368	971.185	962.681	967.397	951.871	969.23	972.141
NM_001626.3	AKT2	5108.131	5110.735	5108.468	5100.313	5108.115	5096.938	5109.406	5107.816	5107.927	5107.368	5107.185	5098.681	5103.397	5087.871	5105.23	5108.141
NM_178830.2	C19orf47	1971.131	1973.735	1971.468	1963.313	1971.115	1959.938	1972.406	1970.816	1970.927	1970.368	1970.185	1961.681	1966.397	1950.871	1968.23	1971.141
NM_012268.2	PLD3	2250.131	2252.735	2250.468	2242.313	2250.115	2238.938	2251.406	2249.816	2249.927	2249.368	2249.185	2240.681	2245.397	2229.871	2247.23	2250.141
NM_001031696.2	PLD3	2026.131	2028.735	2026.468	2018.313	2026.115	2014.938	2027.406	2025.816	2025.927	2025.368	2025.185	2016.681	2021.397	2005.871	2023.23	2026.141
NM_144685.3	HIPK4	2297.131	2299.735	2297.468	2289.313	2297.115	2285.938	2298.406	2296.816	2296.927	2296.368	2296.185	2287.681	2292.397	2276.871	2294.23	2297.141
NM_181882.2	PRX	4702.131	4704.735	4702.468	4694.313	4702.115	4690.938	4703.406	4701.816	4701.927	4701.368	4701.185	4692.681	4697.397	4681.871	4699.23	4702.141
NM_020956.2	PRX	5351.131	5353.735	5351.468	5343.313	5351.115	5339.938	5352.406	5350.816	5350.927	5350.368	5350.185	5341.681	5346.397	5330.871	5348.23	5351.141
NM_013376.3	SERTAD1	1050.131	1052.735	1050.468	1042.313	1050.115	1038.938	1051.406	1049.816	1049.927	1049.368	1049.185	1040.681	1045.397	1029.871	1047.23	1050.141
NM_013368.3	SERTAD3	1363.131	1365.735	1363.468	1355.313	1363.115	1351.938	1364.406	1362.816	1362.927	1362.368	1362.185	1353.681	1358.397	1342.871	1360.23	1363.141
NM_203344.2	SERTAD3	1252.131	1254.735	1252.468	1244.313	1252.115	1240.938	1253.406	1251.816	1251.927	1251.368	1251.185	1242.681	1247.397	1231.871	1249.23	1252.141
NM_000713.2	BLVRB	701.167	703.77	701.504	693.346	701.168	689.988	702.448	700.854	700.968	700.406	700.215	691.731	696.452	680.964	698.295	701.204
NM_020971.2	SPTBN4	8532.131	8534.735	8532.468	8524.313	8532.115	8520.938	8533.406	8531.816	8531.927	8531.368	8531.185	8522.681	8527.397	8511.871	8529.23	8532.141
NM_025213.2	SPTBN4	2264.131	2266.735	2264.468	2256.313	2264.115	2252.938	2265.406	2263.816	2263.927	2263.368	2263.185	2254.681	2259.397	2243.871	2261.23	2264.141
NM_138392.3	SHKBP1	2210.131	2212.735	2210.468	2202.313	2210.115	2198.938	2211.406	2209.816	2209.927	2209.368	2209.185	2200.681	2205.397	2189.871	2207.23	2210.141
NM_003573.2	LTBP4	4876.131	4878.735	4876.468	4868.313	4876.115	4864.938	4877.406	4875.816	4875.927	4875.368	4875.185	4866.681	4871.397	4855.871	4873.23	4876.141
NM_001042544.1	LTBP4	4987.131	4989.735	4987.468	4979.313	4987.115	4975.938	4988.406	4986.816	4986.927	4986.368	4986.185	4977.681	4982.397	4966.871	4984.23	4987.141
NM_001042545.1	LTBP4	4803.131	4805.735	4803.468	4795.313	4803.115	4791.938	4804.406	4802.816	4802.927	4802.368	4802.185	4793.681	4798.397	4782.871	4800.23	4803.141
NM_004756.3	NUMBL	3406.131	3408.735	3406.468	3398.313	3406.115	3394.938	3407.406	3405.816	3405.927	3405.368	3405.185	3396.681	3401.397	3385.871	3403.23	3406.141
NM_001142555.1	ADCK4	1887.131	1889.735	1887.468	1879.313	1887.115	1875.938	1888.406	1886.816	1886.927	1886.368	1886.185	1877.681	1882.397	1866.871	1884.23	1887.141
NM_024876.3	ADCK4	2288.131	2290.735	2288.468	2280.313	2288.115	2276.938	2289.406	2287.816	2287.927	2287.368	2287.185	2278.681	2283.397	2267.871	2285.23	2288.141
NM_025194.2	ITPKC	3230.131	3232.735	3230.468	3222.313	3230.115	3218.938	3231.406	3229.816	3229.927	3229.368	3229.185	3220.681	3225.397	3209.871	3227.23	3230.141
NM_198476.3	C19orf54	2598.131	2600.735	2598.468	2590.313	2598.115	2586.938	2599.406	2597.816	2597.927	2597.368	2597.185	2588.681	2593.397	2577.871	2595.23	2598.141
NM_004596.3	SNRPA	1451.131	1453.735	1451.468	1443.313	1451.115	1439.938	1452.406	1450.816	1450.927	1450.368	1450.185	1441.681	1446.397	1430.871	1448.23	1451.141
NM_006533.2	MIA	459.234	461.832	459.552	451.425	459.211	448.136	460.496	458.914	459.082	458.492	458.29	449.804	454.598	439.578	456.46	459.364
NM_016154.3	RAB4B	985.131	987.735	985.468	977.313	985.115	973.938	986.406	984.816	984.927	984.368	984.185	975.681	980.397	964.871	982.23	985.141
NM_021913.3	AXL	4582.131	4584.735	4582.468	4574.313	4582.115	4570.938	4583.406	4581.816	4581.927	4581.368	4581.185	4572.681	4577.397	4561.871	4579.23	4582.141
NM_001699.4	AXL	4555.131	4557.735	4555.468	4547.313	4555.115	4543.938	4556.406	4554.816	4554.927	4554.368	4554.185	4545.681	4550.397	4534.871	4552.23	4555.141
NM_144732.2	HNRNPUL1	3559.131	3561.735	3559.468	3551.313	3559.115	3547.938	3560.406	3558.816	3558.927	3558.368	3558.185	3549.681	3554.397	3538.871	3556.23	3559.141
NM_007040.3	HNRNPUL1	4046.131	4048.735	4046.468	4038.313	4046.115	4034.938	4047.406	4045.816	4045.927	4045.368	4045.185	4036.681	4041.397	4025.871	4043.23	4046.141
NM_052848.1	CCDC97	3167.131	3169.735	3167.468	3159.313	3167.115	3155.938	3168.406	3166.816	3166.927	3166.368	3166.185	3157.681	3162.397	3146.871	3164.23	3167.141
NM_000660.3	TGFB1	2191.131	2193.735	2191.468	2183.313	2191.115	2179.938	2192.406	2190.816	2190.927	2190.368	2190.185	2181.681	2186.397	2170.871	2188.23	2191.141
NM_030578.2	B9D2	831.163	833.766	831.488	823.334	831.154	819.98	832.435	830.851	830.958	830.396	830.205	821.71	826.428	810.918	828.269	831.174
NM_001098825.1	TMEM91	585.186	587.788	585.514	577.364	585.179	574.016	586.466	584.869	585	584.434	584.239	575.76	580.483	565.095	582.339	585.252
NM_001098821.1	TMEM91	925.131	927.735	925.468	917.313	925.115	913.938	926.406	924.816	924.927	924.368	924.185	915.681	920.397	904.871	922.23	925.141
NM_001098822.1	TMEM91	777.163	779.767	777.493	769.339	777.159	765.982	778.441	776.852	776.963	776.399	776.21	767.725	772.436	756.927	774.284	777.184
NM_001098823.1	TMEM91	766.165	768.767	766.494	758.339	766.159	754.983	767.441	765.853	765.966	765.402	765.21	756.725	761.437	745.933	763.287	766.185
NM_001098824.1	TMEM91	754.166	756.768	754.498	746.339	754.159	742.984	755.442	753.853	753.966	753.402	753.211	744.727	749.44	733.936	751.29	754.189
NM_001042595.2	TMEM91	817.163	819.767	817.488	809.334	817.156	805.981	818.435	816.851	816.959	816.396	816.207	807.713	812.429	796.921	814.274	817.177
NM_020158.3	EXOSC5	839.163	841.764	839.488	831.333	839.153	827.98	840.435	838.851	838.957	838.396	838.205	829.709	834.428	818.916	836.267	839.172
NM_000709.2	BCKDHA	1609.131	1611.735	1609.468	1601.313	1609.115	1597.938	1610.406	1608.816	1608.927	1608.368	1608.185	1599.681	1604.397	1588.871	1606.23	1609.141
NM_198540.2	B3GNT8	1719.131	1721.735	1719.468	1711.313	1719.115	1707.938	1720.406	1718.816	1718.927	1718.368	1718.185	1709.681	1714.397	1698.871	1716.23	1719.141
NM_018035.1	ATP5SL	1537.131	1539.735	1537.468	1529.313	1537.115	1525.938	1538.406	1536.816	1536.927	1536.368	1536.185	1527.681	1532.397	1516.871	1534.23	1537.141
NM_001130514.1	C19orf69	791.163	793.767	791.49	783.339	791.159	779.982	792.439	790.851	790.962	790.399	790.208	781.721	786.432	770.926	788.284	791.184
NM_001098506.1	CEACAM21	1204.131	1206.735	1204.468	1196.313	1204.115	1192.938	1205.406	1203.816	1203.927	1203.368	1203.185	1194.681	1199.397	1183.871	1201.23	1204.141
NM_033543.3	CEACAM21	1201.131	1203.735	1201.468	1193.313	1201.115	1189.938	1202.406	1200.816	1200.927	1200.368	1200.185	1191.681	1196.397	1180.871	1198.23	1201.141
NM_001817.2	CEACAM4	1050.131	1052.735	1050.468	1042.313	1050.115	1038.938	1051.406	1049.816	1049.927	1049.368	1049.185	1040.681	1045.397	1029.871	1047.23	1050.141
NM_006890.2	CEACAM7	2134.131	2136.735	2134.468	2126.313	2134.115	2122.938	2135.406	2133.816	2133.927	2133.368	2133.185	2124.681	2129.397	2113.871	2131.23	2134.141
NM_004363.2	CEACAM5	3445.131	3447.735	3445.468	3437.313	3445.115	3433.938	3446.406	3444.816	3444.927	3444.368	3444.185	3435.681	3440.397	3424.871	3442.23	3445.141
NM_002483.4	CEACAM6	2476.131	2478.735	2476.468	2468.313	2476.115	2464.938	2477.406	2475.816	2475.927	2475.368	2475.185	2466.681	2471.397	2455.871	2473.23	2476.141
NM_001815.2	CEACAM3	996.131	998.735	996.468	988.313	996.115	984.938	997.406	995.816	995.927	995.368	995.185	986.681	991.397	975.871	993.23	996.141
NM_173506.4	LYPD4	1637.131	1639.735	1637.468	1629.313	1637.115	1625.938	1638.406	1636.816	1636.927	1636.368	1636.185	1627.681	1632.397	1616.871	1634.23	1637.141
NM_001040283.1	DMRTC2	1666.131	1668.735	1666.468	1658.313	1666.115	1654.938	1667.406	1665.816	1665.927	1665.368	1665.185	1656.681	1661.397	1645.871	1663.23	1666.141
NM_001022.3	RPS19	694.167	696.771	694.505	686.346	694.168	682.988	695.449	693.855	693.97	693.41	693.218	684.734	689.452	673.968	691.295	694.208
NM_001783.3	CD79A	1103.131	1105.735	1103.468	1095.313	1103.115	1091.938	1104.406	1102.816	1102.927	1102.368	1102.185	1093.681	1098.397	1082.871	1100.23	1103.141
NM_021601.3	CD79A	989.131	991.735	989.468	981.313	989.115	977.938	990.406	988.816	988.927	988.368	988.185	979.681	984.397	968.871	986.23	989.141
NM_004706.3	ARHGEF1	3058.131	3060.735	3058.468	3050.313	3058.115	3046.938	3059.406	3057.816	3057.927	3057.368	3057.185	3048.681	3053.397	3037.871	3055.23	3058.141
NM_198977.1	ARHGEF1	2959.131	2961.735	2959.468	2951.313	2959.115	2947.938	2960.406	2958.816	2958.927	2958.368	2958.185	2949.681	2954.397	2938.871	2956.23	2959.141
NM_199002.1	ARHGEF1	3083.131	3085.735	3083.468	3075.313	3083.115	3071.938	3084.406	3082.816	3082.927	3082.368	3082.185	3073.681	3078.397	3062.871	3080.23	3083.141
XM_372730.7	LOC390937	910.131	912.735	910.468	902.313	910.115	898.938	911.406	909.816	909.927	909.368	909.185	900.681	905.397	889.871	907.23	910.141
NM_006423.2	RABAC1	652.17	654.777	652.508	644.354	652.174	641.002	653.459	651.861	651.98	651.423	651.23	642.744	647.462	632	649.31	652.217
NM_152296.3	ATP1A3	3396.131	3398.735	3396.468	3388.313	3396.115	3384.938	3397.406	3395.816	3395.927	3395.368	3395.185	3386.681	3391.397	3375.871	3393.23	3396.141
NM_002088.3	GRIK5	3373.131	3375.735	3373.468	3365.313	3373.115	3361.938	3374.406	3372.816	3372.927	3372.368	3372.185	3363.681	3368.397	3352.871	3370.23	3373.141
NM_022752.5	ZNF574	2975.131	2977.735	2975.468	2967.313	2975.115	2963.938	2976.406	2974.816	2974.927	2974.368	2974.185	2965.681	2970.397	2954.871	2972.23	2975.141
NM_002698.2	POU2F2	4358.131	4360.735	4358.468	4350.313	4358.115	4346.938	4359.406	4357.816	4357.927	4357.368	4357.185	4348.681	4353.397	4337.871	4355.23	4358.141
NM_133328.2	DEDD2	1732.131	1734.735	1732.468	1724.313	1732.115	1720.938	1733.406	1731.816	1731.927	1731.368	1731.185	1722.681	1727.397	1711.871	1729.23	1732.141
NM_133444.1	ZNF526	3799.131	3801.735	3799.468	3791.313	3799.115	3787.938	3800.406	3798.816	3798.927	3798.368	3798.185	3789.681	3794.397	3778.871	3796.23	3799.141
NM_019884.2	GSK3A	2024.131	2026.735	2024.468	2016.313	2024.115	2012.938	2025.406	2023.816	2023.927	2023.368	2023.185	2014.681	2019.397	2003.871	2021.23	2024.141
XR_078548.1	LOC100132272	301.82	304.255	302.043	294.222	301.497	291.115	302.848	301.434	301.718	301.014	300.769	292.397	297.605	284.178	299.392	302.125
NM_006494.2	ERF	2550.131	2552.735	2550.468	2542.313	2550.115	2538.938	2551.406	2549.816	2549.927	2549.368	2549.185	2540.681	2545.397	2529.871	2547.23	2550.141
NM_015125.3	CIC	5318.131	5320.735	5318.468	5310.313	5318.115	5306.938	5319.406	5317.816	5317.927	5317.368	5317.185	5308.681	5313.397	5297.871	5315.23	5318.141
NM_002573.2	PAFAH1B3	848.131	850.735	848.468	840.313	848.115	836.938	849.406	847.816	847.927	847.368	847.185	838.681	843.397	827.871	845.23	848.141
NM_199285.2	PRR19	1375.131	1377.735	1375.468	1367.313	1375.115	1363.938	1376.406	1374.816	1374.927	1374.368	1374.185	1365.681	1370.397	1354.871	1372.23	1375.141
NM_173633.2	TMEM145	1624.131	1626.735	1624.468	1616.313	1624.115	1612.938	1625.406	1623.816	1623.927	1623.368	1623.185	1614.681	1619.397	1603.871	1621.23	1624.141
NM_001410.2	MEGF8	10811.131	10813.735	10811.468	10803.313	10811.115	10799.938	10812.406	10810.816	10810.927	10810.368	10810.185	10801.681	10806.397	10790.871	10808.23	10811.141
XM_002343683.1	LOC100286981	799.163	801.767	799.49	791.337	799.159	787.981	800.439	798.851	798.961	798.399	798.208	789.719	794.43	778.924	796.281	799.183
NM_032488.3	CNFN	373.421	375.945	373.691	365.624	373.29	362.433	374.589	373.054	373.256	372.632	372.417	363.936	368.892	354.474	370.745	373.597
NM_005357.2	LIPE	3651.131	3653.735	3651.468	3643.313	3651.115	3639.938	3652.406	3650.816	3650.927	3650.368	3650.185	3641.681	3646.397	3630.871	3648.23	3651.141
XM_002343647.1	LOC100289577	464.227	466.829	464.549	456.419	464.21	453.126	465.492	463.91	464.074	463.49	463.284	454.801	459.589	444.552	461.449	464.359
NM_198477.1	CXCL17	698.167	700.771	698.505	690.346	698.168	686.988	699.448	697.855	697.969	697.408	697.217	688.733	693.452	677.966	695.295	698.205
XR_038811.2	LOC732229	578.189	580.788	578.515	570.366	578.179	567.02	579.466	577.869	578.002	577.435	577.239	568.76	573.485	558.112	575.342	578.257
NM_001024912.1	CEACAM1	3289.131	3291.735	3289.468	3281.313	3289.115	3277.938	3290.406	3288.816	3288.927	3288.368	3288.185	3279.681	3284.397	3268.871	3286.23	3289.141
NM_001712.3	CEACAM1	3342.131	3344.735	3342.468	3334.313	3342.115	3330.938	3343.406	3341.816	3341.927	3341.368	3341.185	3332.681	3337.397	3321.871	3339.23	3342.141
NM_001816.3	CEACAM8	2148.131	2150.735	2148.468	2140.313	2148.115	2136.938	2149.406	2147.816	2147.927	2147.368	2147.185	2138.681	2143.397	2127.871	2145.23	2148.141
NM_021016.3	PSG3	1753.131	1755.735	1753.468	1745.313	1753.115	1741.938	1754.406	1752.816	1752.927	1752.368	1752.185	1743.681	1748.397	1732.871	1750.23	1753.141
NM_001130168.1	PSG8	1510.131	1512.735	1510.468	1502.313	1510.115	1498.938	1511.406	1509.816	1509.927	1509.368	1509.185	1500.681	1505.397	1489.871	1507.23	1510.141
NM_001130167.1	PSG8	1876.131	1878.735	1876.468	1868.313	1876.115	1864.938	1877.406	1875.816	1875.927	1875.368	1875.185	1866.681	1871.397	1855.871	1873.23	1876.141
NM_182707.2	PSG8	1286.131	1288.735	1286.468	1278.313	1286.115	1274.938	1287.406	1285.816	1285.927	1285.368	1285.185	1276.681	1281.397	1265.871	1283.23	1286.141
XM_002343648.1	LOC100289650	417.297	419.865	417.592	409.489	417.238	406.239	418.535	416.954	417.132	416.539	416.335	407.834	412.706	397.916	414.558	417.448
NR_026824.1	PSG10	1587.131	1589.735	1587.468	1579.313	1587.115	1575.938	1588.406	1586.816	1586.927	1586.368	1586.185	1577.681	1582.397	1566.871	1584.23	1587.141
NM_006905.2	PSG1	2121.131	2123.735	2121.468	2113.313	2121.115	2109.938	2122.406	2120.816	2120.927	2120.368	2120.185	2111.681	2116.397	2100.871	2118.23	2121.141
NM_001031850.2	PSG6	1543.131	1545.735	1543.468	1535.313	1543.115	1531.938	1544.406	1542.816	1542.927	1542.368	1542.185	1533.681	1538.397	1522.871	1540.23	1543.141
NM_203287.1	PSG11	1091.131	1093.735	1091.468	1083.313	1091.115	1079.938	1092.406	1090.816	1090.927	1090.368	1090.185	1081.681	1086.397	1070.871	1088.23	1091.141
NM_002782.3	PSG6	1236.131	1238.735	1236.468	1228.313	1236.115	1224.938	1237.406	1235.816	1235.927	1235.368	1235.185	1226.681	1231.397	1215.871	1233.23	1236.141
NM_002783.2	PSG7	1883.131	1885.735	1883.468	1875.313	1883.115	1871.938	1884.406	1882.816	1882.927	1882.368	1882.185	1873.681	1878.397	1862.871	1880.23	1883.141
NM_001113410.1	PSG11	1020.131	1022.735	1020.468	1012.313	1020.115	1008.938	1021.406	1019.816	1019.927	1019.368	1019.185	1010.681	1015.397	999.871	1017.23	1020.141
NM_002785.2	PSG11	1386.131	1388.735	1386.468	1378.313	1386.115	1374.938	1387.406	1385.816	1385.927	1385.368	1385.185	1376.681	1381.397	1365.871	1383.23	1386.141
NM_031246.2	PSG2	1378.131	1380.735	1378.468	1370.313	1378.115	1366.938	1379.406	1377.816	1377.927	1377.368	1377.185	1368.681	1373.397	1357.871	1375.23	1378.141
NM_001130014.1	PSG5	1417.131	1419.735	1417.468	1409.313	1417.115	1405.938	1418.406	1416.816	1416.927	1416.368	1416.185	1407.681	1412.397	1396.871	1414.23	1417.141
NM_002781.3	PSG5	1485.131	1487.735	1485.468	1477.313	1485.115	1473.938	1486.406	1484.816	1484.927	1484.368	1484.185	1475.681	1480.397	1464.871	1482.23	1485.141
NM_213633.1	PSG4	1598.131	1600.735	1598.468	1590.313	1598.115	1586.938	1599.406	1597.816	1597.927	1597.368	1597.185	1588.681	1593.397	1577.871	1595.23	1598.141
